year,state,st,county,fips,poptotal,pop16o,popu18,pop25o,pop324,pop60o,popnc,popnc18o,pophh,popinst,popogq,popmetro,malepop,femalepop,whitepop,blackpop,hisppop,aapipop,aianpop,multipop,otherpop,enroll,nohs,hsplus,bacc,grad,empop,unempop,cnoninst,hcnone,hcpub,hcpvt,earnmed,earnpc,incmed,incpc,maleprop,femaleprop,whiteprop,nonwhprop,blackprop,hispprop,aapiprop,aianprop,multiprop,otherprop,oldprop,uninsprop,pvtinsprop,metroprop,death,health_index,hsprop,baccprop,gradprop,attain_score,attain_index,enrollprop,enroll_index,ed_index,inc_index,hdi,ur.6mo,ur.oct,ur.trend,totalvotes,vap,vep,to.vap,to.vep,gini
2012,North Carolina,NC,Davidson County,37057,163083,129441,38238,112985,44413,35619,6299,6024,161385,1494,204,163083,79237,83846,133536,15155,10475,1654,176,2087,142,36736,63003,77752,16978,5350,67728,12492,127862,20225,59936,82922,30304.999999999996,36479.091919869024,31349.999999999996,39079.65521328297,0.48586915864927677,0.5141308413507233,0.8188223174702453,0.18117768252975475,0.09292814088531606,0.06423109704874205,0.010142074894378936,0.001079205067358339,0.012797164633959395,8.707222702550235e-4,0.2184102573536175,0.12401660504160458,0.5084650147470919,1,11.301989150090415,3.7070524412296564,0.8857812984024428,0.1976191529849095,0.0473514183298668,1.1307518697172192,4.205012464781461,0.8271452052327022,6.489863006648635,4.966629312070519,4.659410594842571,4.4103577592583285,9.733333333333333,9.2,-0.002455046498424925,70935,124845,117327,0.5681845488405622,0.6045922933340152,0.4682692175525226
2016,North Carolina,NC,Davidson County,37057,164895,132779,37022,114798,45310,38217,4385,4260,162932,1806,157,164895,78940,85955,132753,12775,11566,2564,47,5032,3956,33522,58642,86192,14842,5219,74864,5904,130926,21085,61190,82620,27000,34723.750314292214,29500,36949.34557775889,0.4787288880802935,0.5212711119197064,0.8050759574274539,0.19492404257254614,0.07747354377027806,0.07014160526395585,0.015549288941447588,2.8502986749143395e-4,0.030516389217380757,0.023991024591406652,0.23176566906213045,0.12786925012886988,0.5010461202583463,1,11.738466956215518,3.963804091891481,0.9255649053119392,0.17475043119218106,0.0454624645028659,1.1457778010069861,4.305185340046574,0.7398366806444493,3.995333732698552,4.201901470930567,4.237718101997989,4.132663424562819,4.85,4.6,-0.0010766734157627363,74856,127873,121807,0.5853933199346226,0.6145459620547259,0.47208534103678823
2008,North Carolina,NC,Forsyth County,37067,342979,267463,84562,225687,101852,61706,19919,17226,333082,3355,6542,342979,165335,177644,210146,85808,34978,4858,1007,3764,26334,80161,119023,148223,52707,23026,165288,11582,257566,51642,90988,200349,31253.600000000002,42444.92494444736,33486,45527.2660765129,0.4820557526845667,0.5179442473154333,0.6127080666746361,0.38729193332536394,0.2501844136229915,0.10198292023709907,0.014164132497908035,0.0029360398158487836,0.01097443283699585,0.07678021103332858,0.1799118896492205,0.15056898527315082,0.5841436356161748,1,12.232415902140673,4.2543622953768665,0.9923300854723577,0.335566514686269,0.10202625760455852,1.4299228577631853,6.199485718421235,0.7870341279503593,5.343832227153125,5.91426788799853,5.116386277642122,5.049320402382312,5.616666666666666,5.6,0.004555639849476612,166133,258417,237836,0.6428872713482472,0.6985191476479591,0.506004253260997
2012,North Carolina,NC,Forsyth County,37067,358079,282557,85619,236584,109047,70284,22896,20266,348149,3302,6628,358079,170261,187818,208823,92521,44224,6613,399,5425,8329,81850,126412,150087,53650,27930,156443,22059,272739,60995,112605,184479,28214.999999999996,41962.42486390136,30304.999999999996,44635.788723936894,0.47548446013309914,0.5245155398669009,0.5831757796463909,0.4168242203536091,0.25838153033269196,0.12350347269736567,0.01846799170015555,0.0011142792512266846,0.01515028806492422,0.023260230284378586,0.19628070900555464,0.1703395060866457,0.515190781922425,1,12.696800406297614,4.527529650763302,0.9792166841375579,0.3448246711527407,0.11805532073174856,1.442096676022047,6.280644506813648,0.7505937806633837,4.302679447525248,5.621322820384181,4.424371318241565,4.828925064175997,9.016666666666667,8.4,-9.307221197855696e-4,174069,272460,248892,0.6388791015194891,0.6993756328045899,0.5324649909655683
2016,North Carolina,NC,Forsyth County,37067,371261,293269,87458,247661,109794,79088,16670,15540,361280,2325,7656,371261,176194,195067,211263,95107,47263,8125,532,7267,7494,84838,118773,164032,56963,31493,171285,9504,283288,41246,125640,204375,29000,41969.82635830451,30000,45358.59865297441,0.474582571290817,0.5254174287091831,0.5690417253630196,0.43095827463698044,0.25617288107288405,0.12730397213819927,0.021884873444827223,0.0014329541750951486,0.01957383080905347,0.020185260504065872,0.21302533796978407,0.1110970449360423,0.5504887397275771,1,13.003901170351106,4.708177159030063,1.0194903517307934,0.3571656417441583,0.12716172510003593,1.5038177185749875,6.692118123833249,0.7727016048235787,4.934331566387965,6.106189271351488,4.354241763469901,5.00240134346476,4.95,4.7,-5.04172549098428e-4,178312,283803,265938,0.6282949792637851,0.6705021471169972,0.5347141670492667
2008,North Carolina,NC,Guilford County,37081,472267,372138,112718,309444,143162,82817,26454,23031,458748,3595,9924,472267,227644,244623,270889,145366,31548,14948,1835,6089,16611,109116,158478,209961,73084,30744,234698,17190,358619,69685,113408,289174,30137.4,42691.87548845916,32146.56,45422.33509262062,0.48202393984758624,0.5179760601524138,0.573592904014043,0.42640709598595705,0.3078046952253704,0.06680119508667766,0.03165158692011087,0.003885513914798197,0.012893130369049712,0.03517290007559283,0.1753605481644917,0.14755424367995224,0.6123104091541437,1,12.958403524685757,4.681413838050445,1.0140413128061943,0.3355308230245214,0.09935238686159693,1.4489245226923126,6.326163484615418,0.7621854961512133,4.633871318606096,5.762066095945643,4.8333676077818355,5.070705240832223,5.966666666666667,5.9,0.004992488909208607,241771,359549,332923,0.6724285146113603,0.7262069607687063,0.5118929566701069
2012,North Carolina,NC,Guilford County,37081,500638,398713,115587,328078,153877,92335,36662,30782,485617,3459,11562,500638,240738,259900,263933,163478,36973,22037,1906,9328,15463,117245,163826,221873,79699,35240,234651,24928,383927,81640,140047,278951,27692.499999999996,39502.97572256864,30304.999999999996,42411.49203890476,0.4808624195526508,0.5191375804473491,0.5271933013474807,0.47280669865251934,0.3265393358075096,0.07385176514767157,0.04401783324477966,0.003807142086697374,0.01863222528054203,0.030886588712802462,0.18443466137208922,0.16307192022978678,0.5571910242530531,1,13.526308670363859,5.015475688449329,1.026621718006084,0.3503404678155804,0.10741348094050805,1.4843756667621724,6.5625044450811485,0.7619397310839177,4.626849459540506,5.917286116567601,4.424371318241565,5.082711066052252,9.716666666666667,9.1,-0.0010234175211893215,253852,385051,350810,0.659268512482762,0.7236167726119552,0.5052069973143882
2016,North Carolina,NC,Guilford County,37081,521521,415689,118335,347864,156221,104918,30822,25766,502775,3830,14916,521521,245569,275952,266857,174180,40907,26163,1471,10673,14135,123823,167192,225336,86917,42076,246746,16594,397045,46695,186204,288622,28200,41812.47047047786,30000,44874.289167707,0.47087077989189313,0.5291292201081068,0.5116898456629743,0.48831015433702574,0.3339846334088177,0.07843787690236827,0.050166723871138456,0.0028205959108070435,0.020465139467058854,0.027103414819345722,0.20117694205985953,0.08953618358608761,0.5534235438266148,1,13.280212483399733,4.870713225529255,1.0185848492514316,0.37081445622427156,0.12095531587057011,1.510354621346273,6.735697475641821,0.7926143092157905,5.503265977594014,6.324886976292552,4.354241763469901,5.1190097430697,5.366666666666666,5.1,-2.7456930551301013e-4,257405,403186,373590,0.6384274255554508,0.6890039883294521,0.5332846932128354
2008,North Carolina,NC,Mecklenburg County,37119,890441,680249,233665,576776,268723,117099,82535,73680,874416,5273,10752,890441,437738,452703,486549,254751,90837,38908,2357,13621,34571,212576,306126,333951,176086,74278,477613,32750,664352,136423,171024,582994,35718.4,52206.71548710844,38843.76,55678.00348629667,0.49159686043207806,0.5084031395679219,0.5464135186946693,0.45358648130533075,0.28609531681492656,0.10201349668310422,0.04369520271416073,0.0026470030018833366,0.015296914674863354,0.03882458242601138,0.1315067477800326,0.15320835406276215,0.6547250182774603,1,13.424620754463687,4.955659267331581,1.0130709322163196,0.4340749268346811,0.12878136399572798,1.5759272230467287,7.172848153644859,0.7910599390450389,5.458855401286828,6.601517236192182,6.145381379985486,5.858206549066984,5.933333333333334,6,0.005165068152472494,410817,656776,577823,0.6255054995919461,0.7109737757064014,0.5193379182600351
2012,North Carolina,NC,Mecklenburg County,37119,969794,749726,242550,635192,292744,133830,92851,85650,953056,5559,11179,969794,467056,502738,480861,290849,121792,49325,2728,23135,32642,228136,319923,374565,189532,85774,488728,53859,733223,164984,237654,567156,31349.999999999996,48307.25522044058,32917.5,51304.73178325577,0.4816033095688363,0.5183966904311638,0.4958382914309637,0.5041617085690363,0.2999080217035783,0.12558543360754965,0.050861316939473745,0.002812968527336733,0.023855581700856058,0.033658694526878905,0.13799837903719758,0.1701227270946201,0.5848211063380471,1,14.58363715910748,5.6374336230044,1.0231095479791936,0.4334217055630424,0.13503633547022004,1.591567589012456,7.27711726008304,0.7793020523050856,5.122915780145306,6.559050100103795,4.997672542299498,5.695913632999455,8.833333333333334,8.3,-0.0017790483272122361,448900,727244,636035,0.6172618818443328,0.7057787700362401,0.5378878861635368
2016,North Carolina,NC,Mecklenburg County,37119,1054174,828021,254502,705087,305930,166700,95787,87358,1039767,4915,9492,1054174,505908,548266,499876,327358,136728,60758,1251,24026,57851,244562,335038,392788,220412,105936,550354,29866,813753,118651,271262,664261,35000,54091.68540695711,37000,56738.5000726106,0.47990938877263145,0.5200906112273685,0.4741873732419885,0.5258126267580114,0.31053507295759525,0.1297015483212449,0.057635646487202305,0.0011867111122072828,0.022791303902391827,0.05487803721207315,0.15813328729412793,0.11255352531934956,0.6301246283820318,1,14.723203769140163,5.719531628905978,1.019925200719911,0.4628478471451041,0.15024528887924468,1.63301833674426,7.5534555782950665,0.7994050926682574,5.697288361950213,6.934733172846782,5.808233084043088,6.130248586743967,4.8,4.7,-2.7281085616387234e-4,472857,799672,707399,0.591313688612331,0.668444541199521,0.5292050700397363
2008,North Carolina,NC,Pitt County,37147,156019,122577,37082,95028,54429,21352,4168,3658,150221,1075,4723,156019,74308,81711,93021,51304,7486,1648,62,2498,2788,44471,53198,73790,18348,10683,80117,6122,116779,25150,41875,88994,24556.4,33209.904374526064,27905.000000000004,36081.99358373435,0.47627532544113216,0.5237246745588678,0.596215845505996,0.40378415449400396,0.3288317448515886,0.04798133560656074,0.010562816067273858,3.97387497676565e-4,0.016010870470904184,0.017869618443907474,0.13685512661919383,0.1611983155897679,0.5704048865843263,1,11.52073732718894,3.8357278395229057,1.0820074083428042,0.3054994317464326,0.1124194974112893,1.499926337500526,6.666175583336841,0.8170460600047769,6.201316000136483,6.511222388936721,3.852351898697753,4.582249737257438,6.616666666666667,6.4,0.006580871085565943,74884,118937,114204,0.6296106342012998,0.6557038282371896,0.5005176562413016
2012,North Carolina,NC,Pitt County,37147,172723,140695,38024,101110,65456,27452,6963,6221,166005,1148,5570,172723,80506,92217,98198,57579,9939,2868,296,3635,1064,54356,52401,90485,18984,10853,84016,12565,134027,31424,49051,92248,23826,31603.88333797485,26125,33323.00103428536,0.4660988982359037,0.5339011017640962,0.5685288004492742,0.43147119955072577,0.3333603515455382,0.05754300237953255,0.016604621272210417,0.0017137266027106987,0.021045257435315504,0.006160152382716836,0.1589365631676152,0.18193292149858445,0.5340805798880288,1,12.863390789812193,4.625523994007173,1.1900108792404311,0.29509445158738007,0.10733854218178222,1.5924438730095936,7.28295915339729,0.8304204351014421,6.583441002898348,7.049786436564309,3.3953762158982013,4.801846435134809,9.416666666666666,8.8,4.4363165007861675e-4,78856,134699,127330,0.5854237967616686,0.6193041702662373,0.48712333304550237
2016,North Carolina,NC,Pitt County,37147,177591,142963,38707,106216,65143,29643,4204,4095,170832,1158,5601,177591,83692,93899,97534,61389,10949,3688,141,3820,1816,50449,51691,87157,24508,14235,82613,7253,136264,17413,53132,107046,30000,40653.74643474503,30000,42960.0849394987,0.47126262029044264,0.5287373797095574,0.5492057593008655,0.45079424069913454,0.34567630116391035,0.06165289907709287,0.02076681813830656,7.939591533354731e-4,0.021510099047812106,0.010225743421682405,0.16691724242782574,0.09805113997894037,0.6027670321131139,1,13.12852829197847,4.7814872305755705,1.1853204790238758,0.36475672215108834,0.13401935678240567,1.68409655795737,7.893977053049133,0.77443470518705,4.983848719630003,6.923934275242756,4.354241763469901,5.243357770797165,5.85,6.2,0.0013653103160687235,80527,138884,133631,0.5798148094812937,0.6026071794718292,0.5261493349071964
2008,North Carolina,NC,Randolph County,37151,141211,110250,34327,94881,39379,27607,8996,8521,139780,1431,0,141211,69939,71272,114324,8792,16258,401,150,1286,11266,28471,62751,65610,9813,3037,72478,4080,108819,26504,41907,72800,27905.000000000004,36819.80326961063,29021.2,39217.81465728132,0.49528011273909256,0.5047198872609074,0.8095969860704902,0.19040301392950976,0.062261438556486394,0.1151326738001997,0.0028397221179653144,0.0010622401937526113,0.009106939261105722,0.0797813201521128,0.19550176685952228,0.18769076063479473,0.5155405740346007,1,11.26887536623845,3.687573744846148,0.8269305761954449,0.13543280530348542,0.03200851593048134,0.9943718974294117,3.295812649529411,0.7229995682978237,3.5142733799378223,3.368632892998881,4.12426889339789,3.71404467933658,6.166666666666667,6,0.004737011339486077,58147,106884,96932,0.5440196848920325,0.5998741385713696,0.4825762871050988
2012,North Carolina,NC,Randolph County,37151,142245,111151,34278,96470,40379,30995,7250,7202,141047,1012,186,142245,68477,73768,115022,7178,15294,1616,556,2252,1610,32504,56709,72116,10053,3367,62219,7890,109974,23511,51575,67159,29259.999999999996,34184.938080775486,31349.999999999996,36468.3605675888,0.481401806741889,0.518598193258111,0.808618932124152,0.19138106787584797,0.05046223065837112,0.1075187177053675,0.011360680516011107,0.0039087489894196635,0.015831839431965974,0.011318499771520968,0.21789869591198285,0.16528524728461458,0.47213610320222155,1,11.244799280332845,3.6734113413722618,0.8866590649942987,0.13911060433295325,0.034902042085622476,1.0606717114128745,3.7378114094191632,0.8049728819435845,5.856368055530988,4.443996958123105,4.659410594842571,4.236996443516175,9.95,9.3,-0.0023201483126422447,60715,107967,99753,0.562347754406439,0.6086533738333684,0.4630086787348331
2016,North Carolina,NC,Randolph County,37151,143086,114817,32828,99348,38384,33041,6758,6468,141881,1060,145,143086,70468,72618,114040,9239,15931,1763,302,1811,8312,28410,52031,72611,13225,5219,66175,3189,113652,19276,55311,68499,28800,34610.087758030684,30000,37259.204892924165,0.49248703576869857,0.5075129642313014,0.7970032008722028,0.20299679912779722,0.06456955956557595,0.11133863550591952,0.012321261339334387,0.002110618788700502,0.012656723928266916,0.05809093831681646,0.2309170708524943,0.1347161846721552,0.47872608081852874,1,11.470520761642579,3.8061886833191636,0.9165257478761525,0.18565044087450175,0.05253251197809719,1.1547087007287515,4.3647246715250105,0.7401521467278033,4.004347049365808,4.244598797471943,4.354241763469901,4.128064741126376,4.95,4.7,-0.0013188370118418845,64575,110258,102730,0.5856717879881732,0.6285895064732795,0.44196991740788405
2008,North Carolina,NC,Rowan County,37159,139116,108105,33513,94648,39221,27724,4838,4097,135425,2288,1403,139116,68578,70538,104309,22517,8915,509,208,959,3652,31123,55553,67116,12742,3705,63921,5364,104414,22458,44169,72489,28686.340000000004,36422.48915951074,30137.4,39552.41806025111,0.49295551913511026,0.5070444808648897,0.749798729118146,0.25020127088185395,0.16185773023951236,0.06408321113315507,0.003658817102274361,0.001495155122343943,0.006893527703499238,0.026251473590385002,0.19928692601857442,0.16143362373846287,0.5210687483826447,1,11.074197120708748,3.5730571298286753,0.8828818358549573,0.17377018003549996,0.039145042684473,1.0957970585749304,3.971980390499536,0.7935289768236404,5.529399337818299,4.49112003960579,4.385922385622441,4.128749382942377,6.683333333333334,6.8,0.004191640834208274,61560,105603,99218,0.5829379847163433,0.6204519341248563,0.4716395895647014
2012,North Carolina,NC,Rowan County,37159,138313,110521,31623,93786,40425,29995,3443,3159,133847,2465,2001,138313,68075,70238,101155,20477,10756,1532,155,3284,3116,30590,51515,71116,11105,4577,56252,7680,106090,24562,52568,61183,27169.999999999996,32716.96122347793,29368.679999999997,35131.97885648177,0.49218077837947266,0.5078192216205274,0.7313484632680949,0.2686515367319051,0.14804826733568066,0.07776564748071403,0.011076326881782624,0.0011206466492665187,0.023743249007685468,0.02252861263944821,0.21686320157902728,0.17758272902764022,0.4423517673682156,1,10.909884355225834,3.4764025618975496,0.9254899451943787,0.16721045785085195,0.04880259313756851,1.141502996182799,4.276686641218659,0.7567099567099567,4.477427334570192,4.343600205669169,4.206786803099963,3.9900358983839475,10.883333333333333,11.1,-0.003059953074523032,62312,106690,101066,0.584047239666323,0.6165476025567451,0.4372611122219018
