fips,year,period,periodName,value,seriesID
42075,2012,M06,June,7.1,LAUCN420750000000003
42075,2012,M05,May,6.5,LAUCN420750000000003
42075,2012,M04,April,6,LAUCN420750000000003
42075,2012,M03,March,6.5,LAUCN420750000000003
42075,2012,M02,February,6.9,LAUCN420750000000003
42075,2012,M01,January,7.2,LAUCN420750000000003
42075,2011,M12,December,6.3,LAUCN420750000000003
42075,2011,M11,November,6.4,LAUCN420750000000003
42075,2011,M10,October,6.5,LAUCN420750000000003
42075,2011,M09,September,7,LAUCN420750000000003
42075,2011,M08,August,7.3,LAUCN420750000000003
42075,2011,M07,July,7.4,LAUCN420750000000003
42075,2011,M06,June,7.4,LAUCN420750000000003
42075,2011,M05,May,6.7,LAUCN420750000000003
42075,2011,M04,April,6.3,LAUCN420750000000003
42075,2011,M03,March,6.9,LAUCN420750000000003
42075,2011,M02,February,7.3,LAUCN420750000000003
42075,2011,M01,January,7.6,LAUCN420750000000003
42075,2010,M12,December,6.8,LAUCN420750000000003
42075,2010,M11,November,6.9,LAUCN420750000000003
42075,2010,M10,October,6.7,LAUCN420750000000003
42075,2010,M09,September,6.8,LAUCN420750000000003
42075,2010,M08,August,7.3,LAUCN420750000000003
42075,2010,M07,July,7.6,LAUCN420750000000003
42075,2010,M06,June,7.5,LAUCN420750000000003
42075,2010,M05,May,7.6,LAUCN420750000000003
42075,2010,M04,April,7.3,LAUCN420750000000003
42075,2010,M03,March,8.2,LAUCN420750000000003
42075,2010,M02,February,8.5,LAUCN420750000000003
42075,2010,M01,January,8.5,LAUCN420750000000003
42075,2009,M12,December,6.6,LAUCN420750000000003
42075,2009,M11,November,6.5,LAUCN420750000000003
42075,2009,M10,October,6.6,LAUCN420750000000003
42075,2009,M09,September,6.7,LAUCN420750000000003
42075,2009,M08,August,6.8,LAUCN420750000000003
42075,2009,M07,July,6.8,LAUCN420750000000003
42075,2009,M06,June,6.9,LAUCN420750000000003
42075,2009,M05,May,6.6,LAUCN420750000000003
42075,2009,M04,April,6.2,LAUCN420750000000003
42075,2009,M03,March,6.9,LAUCN420750000000003
42075,2009,M02,February,7.2,LAUCN420750000000003
42075,2009,M01,January,6.6,LAUCN420750000000003
42075,2008,M12,December,4.9,LAUCN420750000000003
42075,2008,M11,November,4.5,LAUCN420750000000003
42075,2008,M10,October,4.3,LAUCN420750000000003
42075,2008,M09,September,3.9,LAUCN420750000000003
42075,2008,M08,August,4.4,LAUCN420750000000003
42075,2008,M07,July,4.3,LAUCN420750000000003
42075,2008,M06,June,4.2,LAUCN420750000000003
42075,2008,M05,May,3.8,LAUCN420750000000003
42075,2008,M04,April,3.3,LAUCN420750000000003
42075,2008,M03,March,3.8,LAUCN420750000000003
42075,2008,M02,February,4.2,LAUCN420750000000003
42075,2008,M01,January,4.2,LAUCN420750000000003
42075,2007,M12,December,3.5,LAUCN420750000000003
42075,2007,M11,November,3.3,LAUCN420750000000003
42075,2007,M10,October,3.2,LAUCN420750000000003
42075,2007,M09,September,3.2,LAUCN420750000000003
42075,2007,M08,August,3.5,LAUCN420750000000003
42075,2007,M07,July,3.6,LAUCN420750000000003
42075,2007,M06,June,3.5,LAUCN420750000000003
42075,2007,M05,May,3.2,LAUCN420750000000003
42075,2007,M04,April,3,LAUCN420750000000003
42075,2007,M03,March,3.5,LAUCN420750000000003
42075,2007,M02,February,3.9,LAUCN420750000000003
42075,2007,M01,January,4,LAUCN420750000000003
42085,2016,M12,December,5.4,LAUCN420850000000003
42085,2016,M11,November,5.4,LAUCN420850000000003
42085,2016,M10,October,5.8,LAUCN420850000000003
42085,2016,M09,September,5.9,LAUCN420850000000003
42085,2016,M08,August,6.5,LAUCN420850000000003
42085,2016,M07,July,6.6,LAUCN420850000000003
42085,2016,M06,June,6.4,LAUCN420850000000003
42085,2016,M05,May,5.7,LAUCN420850000000003
42085,2016,M04,April,5.5,LAUCN420850000000003
42085,2016,M03,March,6.1,LAUCN420850000000003
42085,2016,M02,February,6,LAUCN420850000000003
42085,2016,M01,January,6.2,LAUCN420850000000003
42085,2015,M12,December,5.2,LAUCN420850000000003
42085,2015,M11,November,5.2,LAUCN420850000000003
42085,2015,M10,October,5,LAUCN420850000000003
42085,2015,M09,September,4.9,LAUCN420850000000003
42085,2015,M08,August,5.5,LAUCN420850000000003
42085,2015,M07,July,5.9,LAUCN420850000000003
42085,2015,M06,June,5.8,LAUCN420850000000003
42085,2015,M05,May,5.4,LAUCN420850000000003
42085,2015,M04,April,5,LAUCN420850000000003
42085,2015,M03,March,5.7,LAUCN420850000000003
42085,2015,M02,February,5.7,LAUCN420850000000003
42085,2015,M01,January,6,LAUCN420850000000003
42085,2014,M12,December,4.8,LAUCN420850000000003
42085,2014,M11,November,5,LAUCN420850000000003
42085,2014,M10,October,5,LAUCN420850000000003
42085,2014,M09,September,5,LAUCN420850000000003
42085,2014,M08,August,6,LAUCN420850000000003
42085,2014,M07,July,6.5,LAUCN420850000000003
42085,2014,M06,June,6.2,LAUCN420850000000003
42085,2014,M05,May,5.9,LAUCN420850000000003
42085,2014,M04,April,5.5,LAUCN420850000000003
42085,2014,M03,March,6.6,LAUCN420850000000003
42085,2014,M02,February,6.9,LAUCN420850000000003
42085,2014,M01,January,6.9,LAUCN420850000000003
42085,2013,M12,December,6,LAUCN420850000000003
42085,2013,M11,November,6.3,LAUCN420850000000003
42085,2013,M10,October,6.5,LAUCN420850000000003
42085,2013,M09,September,6.5,LAUCN420850000000003
42085,2013,M08,August,7.5,LAUCN420850000000003
42085,2013,M07,July,7.7,LAUCN420850000000003
42085,2013,M06,June,7.9,LAUCN420850000000003
42085,2013,M05,May,7.3,LAUCN420850000000003
42085,2013,M04,April,6.9,LAUCN420850000000003
42085,2013,M03,March,7.5,LAUCN420850000000003
42085,2013,M02,February,7.9,LAUCN420850000000003
42085,2013,M01,January,8.6,LAUCN420850000000003
42085,2012,M12,December,7.3,LAUCN420850000000003
42085,2012,M11,November,6.9,LAUCN420850000000003
42085,2012,M10,October,7.1,LAUCN420850000000003
42085,2012,M09,September,7.1,LAUCN420850000000003
42085,2012,M08,August,8.1,LAUCN420850000000003
42085,2012,M07,July,8.6,LAUCN420850000000003
42085,2012,M06,June,8.1,LAUCN420850000000003
42085,2012,M05,May,7.3,LAUCN420850000000003
42085,2012,M04,April,6.8,LAUCN420850000000003
42085,2012,M03,March,7.6,LAUCN420850000000003
42085,2012,M02,February,7.8,LAUCN420850000000003
42085,2012,M01,January,8,LAUCN420850000000003
42085,2011,M12,December,7,LAUCN420850000000003
42085,2011,M11,November,7,LAUCN420850000000003
42085,2011,M10,October,7.1,LAUCN420850000000003
42085,2011,M09,September,7.3,LAUCN420850000000003
42085,2011,M08,August,8,LAUCN420850000000003
42085,2011,M07,July,8.4,LAUCN420850000000003
42085,2011,M06,June,8.5,LAUCN420850000000003
42085,2011,M05,May,7.8,LAUCN420850000000003
42085,2011,M04,April,7.4,LAUCN420850000000003
42085,2011,M03,March,8.3,LAUCN420850000000003
42085,2011,M02,February,8.7,LAUCN420850000000003
42085,2011,M01,January,9.1,LAUCN420850000000003
42085,2010,M12,December,8.2,LAUCN420850000000003
42085,2010,M11,November,8.5,LAUCN420850000000003
42085,2010,M10,October,8.3,LAUCN420850000000003
42085,2010,M09,September,8.3,LAUCN420850000000003
42085,2010,M08,August,9.2,LAUCN420850000000003
42085,2010,M07,July,9.6,LAUCN420850000000003
42085,2010,M06,June,9.9,LAUCN420850000000003
42085,2010,M05,May,9.8,LAUCN420850000000003
42085,2010,M04,April,9.6,LAUCN420850000000003
42085,2010,M03,March,10.7,LAUCN420850000000003
42085,2010,M02,February,11,LAUCN420850000000003
42085,2010,M01,January,11.2,LAUCN420850000000003
42085,2009,M12,December,11.1,LAUCN420850000000003
42085,2009,M11,November,10.6,LAUCN420850000000003
42085,2009,M10,October,10.9,LAUCN420850000000003
42085,2009,M09,September,10.6,LAUCN420850000000003
42085,2009,M08,August,11.4,LAUCN420850000000003
42085,2009,M07,July,12.3,LAUCN420850000000003
42085,2009,M06,June,12.6,LAUCN420850000000003
42085,2009,M05,May,11.7,LAUCN420850000000003
42085,2009,M04,April,10.2,LAUCN420850000000003
42085,2009,M03,March,11.2,LAUCN420850000000003
42085,2009,M02,February,11.2,LAUCN420850000000003
42085,2009,M01,January,10.1,LAUCN420850000000003
42085,2008,M12,December,8.3,LAUCN420850000000003
42085,2008,M11,November,7.4,LAUCN420850000000003
42085,2008,M10,October,6.8,LAUCN420850000000003
42085,2008,M09,September,6.3,LAUCN420850000000003
42085,2008,M08,August,6.9,LAUCN420850000000003
42085,2008,M07,July,7.5,LAUCN420850000000003
42085,2008,M06,June,6.8,LAUCN420850000000003
42085,2008,M05,May,5.9,LAUCN420850000000003
42085,2008,M04,April,5.4,LAUCN420850000000003
42085,2008,M03,March,6,LAUCN420850000000003
42085,2008,M02,February,6.5,LAUCN420850000000003
42085,2008,M01,January,6.6,LAUCN420850000000003
42085,2007,M12,December,5.4,LAUCN420850000000003
42085,2007,M11,November,4.7,LAUCN420850000000003
42085,2007,M10,October,5.2,LAUCN420850000000003
42085,2007,M09,September,5.4,LAUCN420850000000003
42085,2007,M08,August,5.6,LAUCN420850000000003
42085,2007,M07,July,6.2,LAUCN420850000000003
42085,2007,M06,June,6.1,LAUCN420850000000003
42085,2007,M05,May,5.3,LAUCN420850000000003
42085,2007,M04,April,5.1,LAUCN420850000000003
42085,2007,M03,March,5.5,LAUCN420850000000003
42085,2007,M02,February,6,LAUCN420850000000003
42085,2007,M01,January,6,LAUCN420850000000003
42089,2016,M12,December,5.7,LAUCN420890000000003
42089,2016,M11,November,5.6,LAUCN420890000000003
42089,2016,M10,October,6,LAUCN420890000000003
42089,2016,M09,September,6.2,LAUCN420890000000003
42089,2016,M08,August,6.6,LAUCN420890000000003
42089,2016,M07,July,6.6,LAUCN420890000000003
42089,2016,M06,June,6.5,LAUCN420890000000003
42089,2016,M05,May,6.1,LAUCN420890000000003
42089,2016,M04,April,6,LAUCN420890000000003
42089,2016,M03,March,6.5,LAUCN420890000000003
42089,2016,M02,February,6.6,LAUCN420890000000003
42089,2016,M01,January,6.4,LAUCN420890000000003
42089,2015,M12,December,5.7,LAUCN420890000000003
42089,2015,M11,November,5.7,LAUCN420890000000003
42089,2015,M10,October,5.8,LAUCN420890000000003
42089,2015,M09,September,5.9,LAUCN420890000000003
42089,2015,M08,August,6.3,LAUCN420890000000003
42089,2015,M07,July,6.8,LAUCN420890000000003
42089,2015,M06,June,6.6,LAUCN420890000000003
42089,2015,M05,May,6.8,LAUCN420890000000003
42089,2015,M04,April,6.2,LAUCN420890000000003
42089,2015,M03,March,6.9,LAUCN420890000000003
42089,2015,M02,February,7.2,LAUCN420890000000003
42089,2015,M01,January,7.4,LAUCN420890000000003
42089,2014,M12,December,6.2,LAUCN420890000000003
42089,2014,M11,November,6.5,LAUCN420890000000003
42089,2014,M10,October,6.7,LAUCN420890000000003
42089,2014,M09,September,6.8,LAUCN420890000000003
42089,2014,M08,August,7.6,LAUCN420890000000003
42089,2014,M07,July,8,LAUCN420890000000003
42089,2014,M06,June,7.5,LAUCN420890000000003
42089,2014,M05,May,7.7,LAUCN420890000000003
42089,2014,M04,April,7.4,LAUCN420890000000003
42089,2014,M03,March,8.5,LAUCN420890000000003
42089,2014,M02,February,8.8,LAUCN420890000000003
42089,2014,M01,January,8.7,LAUCN420890000000003
42089,2013,M12,December,7.8,LAUCN420890000000003
42089,2013,M11,November,8.4,LAUCN420890000000003
42089,2013,M10,October,8.9,LAUCN420890000000003
42089,2013,M09,September,8.9,LAUCN420890000000003
42089,2013,M08,August,9.5,LAUCN420890000000003
42089,2013,M07,July,9.8,LAUCN420890000000003
42089,2013,M06,June,9.6,LAUCN420890000000003
42089,2013,M05,May,9.4,LAUCN420890000000003
42089,2013,M04,April,9.1,LAUCN420890000000003
42089,2013,M03,March,9.7,LAUCN420890000000003
42089,2013,M02,February,10.3,LAUCN420890000000003
42089,2013,M01,January,10.8,LAUCN420890000000003
42089,2012,M12,December,9.4,LAUCN420890000000003
42089,2012,M11,November,9.3,LAUCN420890000000003
42089,2012,M10,October,9.7,LAUCN420890000000003
42089,2012,M09,September,9.5,LAUCN420890000000003
42089,2012,M08,August,10.3,LAUCN420890000000003
42089,2012,M07,July,10.5,LAUCN420890000000003
42089,2012,M06,June,10.1,LAUCN420890000000003
42089,2012,M05,May,9.5,LAUCN420890000000003
42089,2012,M04,April,8.9,LAUCN420890000000003
42089,2012,M03,March,9.8,LAUCN420890000000003
42089,2012,M02,February,9.9,LAUCN420890000000003
42089,2012,M01,January,10,LAUCN420890000000003
42089,2011,M12,December,9,LAUCN420890000000003
42089,2011,M11,November,9.2,LAUCN420890000000003
42089,2011,M10,October,9.4,LAUCN420890000000003
42089,2011,M09,September,9.5,LAUCN420890000000003
42089,2011,M08,August,10.1,LAUCN420890000000003
42089,2011,M07,July,10.1,LAUCN420890000000003
42089,2011,M06,June,10.1,LAUCN420890000000003
42089,2011,M05,May,9.7,LAUCN420890000000003
42089,2011,M04,April,9.2,LAUCN420890000000003
42089,2011,M03,March,9.8,LAUCN420890000000003
42089,2011,M02,February,10,LAUCN420890000000003
42089,2011,M01,January,10.4,LAUCN420890000000003
42089,2010,M12,December,9.3,LAUCN420890000000003
42089,2010,M11,November,9.6,LAUCN420890000000003
42089,2010,M10,October,9.3,LAUCN420890000000003
42089,2010,M09,September,9.2,LAUCN420890000000003
42089,2010,M08,August,9.7,LAUCN420890000000003
42089,2010,M07,July,9.8,LAUCN420890000000003
42089,2010,M06,June,9.7,LAUCN420890000000003
42089,2010,M05,May,9.9,LAUCN420890000000003
42089,2010,M04,April,9.5,LAUCN420890000000003
42089,2010,M03,March,10.2,LAUCN420890000000003
42089,2010,M02,February,10.3,LAUCN420890000000003
42089,2010,M01,January,10.4,LAUCN420890000000003
42089,2009,M12,December,9,LAUCN420890000000003
42089,2009,M11,November,8.8,LAUCN420890000000003
42089,2009,M10,October,8.8,LAUCN420890000000003
42089,2009,M09,September,8.6,LAUCN420890000000003
42089,2009,M08,August,9,LAUCN420890000000003
42089,2009,M07,July,9.5,LAUCN420890000000003
42089,2009,M06,June,9.6,LAUCN420890000000003
42089,2009,M05,May,9.4,LAUCN420890000000003
42089,2009,M04,April,8.4,LAUCN420890000000003
42089,2009,M03,March,9.4,LAUCN420890000000003
42089,2009,M02,February,9.1,LAUCN420890000000003
42089,2009,M01,January,8.8,LAUCN420890000000003
42089,2008,M12,December,7.2,LAUCN420890000000003
42089,2008,M11,November,6.6,LAUCN420890000000003
42089,2008,M10,October,6.2,LAUCN420890000000003
42089,2008,M09,September,5.8,LAUCN420890000000003
42089,2008,M08,August,6.2,LAUCN420890000000003
42089,2008,M07,July,6.2,LAUCN420890000000003
42089,2008,M06,June,5.9,LAUCN420890000000003
42089,2008,M05,May,5.7,LAUCN420890000000003
42089,2008,M04,April,5.1,LAUCN420890000000003
42089,2008,M03,March,5.4,LAUCN420890000000003
42089,2008,M02,February,5.6,LAUCN420890000000003
42089,2008,M01,January,5.8,LAUCN420890000000003
42089,2007,M12,December,4.7,LAUCN420890000000003
42089,2007,M11,November,4.4,LAUCN420890000000003
42089,2007,M10,October,4.6,LAUCN420890000000003
42089,2007,M09,September,4.7,LAUCN420890000000003
42089,2007,M08,August,4.7,LAUCN420890000000003
42089,2007,M07,July,5.2,LAUCN420890000000003
42089,2007,M06,June,4.9,LAUCN420890000000003
42089,2007,M05,May,4.9,LAUCN420890000000003
42089,2007,M04,April,4.6,LAUCN420890000000003
42089,2007,M03,March,5.1,LAUCN420890000000003
42089,2007,M02,February,5.4,LAUCN420890000000003
42089,2007,M01,January,5.5,LAUCN420890000000003
42091,2016,M12,December,3.5,LAUCN420910000000003
42091,2016,M11,November,3.7,LAUCN420910000000003
42091,2016,M10,October,4.1,LAUCN420910000000003
42091,2016,M09,September,4.1,LAUCN420910000000003
42091,2016,M08,August,4.5,LAUCN420910000000003
42091,2016,M07,July,4.6,LAUCN420910000000003
42091,2016,M06,June,4.4,LAUCN420910000000003
42091,2016,M05,May,4,LAUCN420910000000003
42091,2016,M04,April,3.9,LAUCN420910000000003
42091,2016,M03,March,4.2,LAUCN420910000000003
42091,2016,M02,February,4.3,LAUCN420910000000003
42091,2016,M01,January,4.2,LAUCN420910000000003
42091,2015,M12,December,3.5,LAUCN420910000000003
42091,2015,M11,November,3.7,LAUCN420910000000003
42091,2015,M10,October,3.8,LAUCN420910000000003
42091,2015,M09,September,3.9,LAUCN420910000000003
42091,2015,M08,August,4.4,LAUCN420910000000003
42091,2015,M07,July,4.7,LAUCN420910000000003
42091,2015,M06,June,4.4,LAUCN420910000000003
42091,2015,M05,May,4.3,LAUCN420910000000003
42091,2015,M04,April,3.9,LAUCN420910000000003
42091,2015,M03,March,4.3,LAUCN420910000000003
42091,2015,M02,February,4.5,LAUCN420910000000003
42091,2015,M01,January,4.6,LAUCN420910000000003
42091,2014,M12,December,3.8,LAUCN420910000000003
42091,2014,M11,November,4,LAUCN420910000000003
42091,2014,M10,October,4.1,LAUCN420910000000003
42091,2014,M09,September,4.3,LAUCN420910000000003
42091,2014,M08,August,5,LAUCN420910000000003
42091,2014,M07,July,5.2,LAUCN420910000000003
42091,2014,M06,June,4.8,LAUCN420910000000003
42091,2014,M05,May,4.8,LAUCN420910000000003
42091,2014,M04,April,4.3,LAUCN420910000000003
42091,2014,M03,March,5.1,LAUCN420910000000003
42091,2014,M02,February,5.3,LAUCN420910000000003
42091,2014,M01,January,5.2,LAUCN420910000000003
42091,2013,M12,December,4.7,LAUCN420910000000003
42091,2013,M11,November,5,LAUCN420910000000003
42091,2013,M10,October,5.4,LAUCN420910000000003
42091,2013,M09,September,5.5,LAUCN420910000000003
42091,2013,M08,August,6.1,LAUCN420910000000003
42091,2013,M07,July,6.3,LAUCN420910000000003
42091,2013,M06,June,6.2,LAUCN420910000000003
42091,2013,M05,May,6,LAUCN420910000000003
42091,2013,M04,April,5.6,LAUCN420910000000003
42091,2013,M03,March,6.1,LAUCN420910000000003
42091,2013,M02,February,6.5,LAUCN420910000000003
42091,2013,M01,January,6.8,LAUCN420910000000003
42091,2012,M12,December,5.9,LAUCN420910000000003
42091,2012,M11,November,5.7,LAUCN420910000000003
42091,2012,M10,October,6.1,LAUCN420910000000003
42091,2012,M09,September,6.1,LAUCN420910000000003
42091,2012,M08,August,6.8,LAUCN420910000000003
42091,2012,M07,July,7,LAUCN420910000000003
42091,2012,M06,June,6.7,LAUCN420910000000003
42091,2012,M05,May,6.4,LAUCN420910000000003
42091,2012,M04,April,5.8,LAUCN420910000000003
42091,2012,M03,March,6.4,LAUCN420910000000003
42091,2012,M02,February,6.6,LAUCN420910000000003
42091,2012,M01,January,6.7,LAUCN420910000000003
42091,2011,M12,December,5.9,LAUCN420910000000003
42091,2011,M11,November,6,LAUCN420910000000003
42091,2011,M10,October,6.2,LAUCN420910000000003
42091,2011,M09,September,6.5,LAUCN420910000000003
42091,2011,M08,August,6.9,LAUCN420910000000003
42091,2011,M07,July,7,LAUCN420910000000003
42091,2011,M06,June,6.9,LAUCN420910000000003
42091,2011,M05,May,6.5,LAUCN420910000000003
42091,2011,M04,April,6,LAUCN420910000000003
42091,2011,M03,March,6.5,LAUCN420910000000003
42091,2011,M02,February,6.7,LAUCN420910000000003
42091,2011,M01,January,6.8,LAUCN420910000000003
42091,2010,M12,December,6.2,LAUCN420910000000003
42091,2010,M11,November,6.5,LAUCN420910000000003
42091,2010,M10,October,6.4,LAUCN420910000000003
42091,2010,M09,September,6.5,LAUCN420910000000003
42091,2010,M08,August,7,LAUCN420910000000003
42091,2010,M07,July,7.2,LAUCN420910000000003
42091,2010,M06,June,7.1,LAUCN420910000000003
42091,2010,M05,May,7.1,LAUCN420910000000003
42091,2010,M04,April,6.9,LAUCN420910000000003
42091,2010,M03,March,7.4,LAUCN420910000000003
42091,2010,M02,February,7.6,LAUCN420910000000003
42091,2010,M01,January,7.5,LAUCN420910000000003
42091,2009,M12,December,6.6,LAUCN420910000000003
42091,2009,M11,November,6.6,LAUCN420910000000003
42091,2009,M10,October,6.6,LAUCN420910000000003
42091,2009,M09,September,6.8,LAUCN420910000000003
42091,2009,M08,August,7.3,LAUCN420910000000003
42091,2009,M07,July,7.3,LAUCN420910000000003
42091,2009,M06,June,7.2,LAUCN420910000000003
42091,2009,M05,May,6.9,LAUCN420910000000003
42091,2009,M04,April,6.3,LAUCN420910000000003
42091,2009,M03,March,6.9,LAUCN420910000000003
42091,2009,M02,February,6.8,LAUCN420910000000003
42091,2009,M01,January,6.4,LAUCN420910000000003
42091,2008,M12,December,5.1,LAUCN420910000000003
42091,2008,M11,November,4.8,LAUCN420910000000003
42091,2008,M10,October,4.5,LAUCN420910000000003
42091,2008,M09,September,4.3,LAUCN420910000000003
42091,2008,M08,August,4.7,LAUCN420910000000003
42091,2008,M07,July,4.5,LAUCN420910000000003
42091,2008,M06,June,4.3,LAUCN420910000000003
42091,2008,M05,May,4.1,LAUCN420910000000003
42091,2008,M04,April,3.5,LAUCN420910000000003
42091,2008,M03,March,4,LAUCN420910000000003
42091,2008,M02,February,4.1,LAUCN420910000000003
42091,2008,M01,January,4.1,LAUCN420910000000003
42091,2007,M12,December,3.4,LAUCN420910000000003
42091,2007,M11,November,3.3,LAUCN420910000000003
42091,2007,M10,October,3.3,LAUCN420910000000003
42091,2007,M09,September,3.3,LAUCN420910000000003
42091,2007,M08,August,3.7,LAUCN420910000000003
42091,2007,M07,July,3.7,LAUCN420910000000003
42091,2007,M06,June,3.6,LAUCN420910000000003
42091,2007,M05,May,3.4,LAUCN420910000000003
42091,2007,M04,April,3,LAUCN420910000000003
42091,2007,M03,March,3.4,LAUCN420910000000003
42091,2007,M02,February,3.6,LAUCN420910000000003
42091,2007,M01,January,3.8,LAUCN420910000000003
42101,2016,M12,December,5.8,LAUCN421010000000003
42101,2016,M11,November,6.1,LAUCN421010000000003
42101,2016,M10,October,6.7,LAUCN421010000000003
42101,2016,M09,September,6.8,LAUCN421010000000003
42101,2016,M08,August,7.4,LAUCN421010000000003
42101,2016,M07,July,7.5,LAUCN421010000000003
42101,2016,M06,June,7.1,LAUCN421010000000003
42101,2016,M05,May,6.7,LAUCN421010000000003
42101,2016,M04,April,6.5,LAUCN421010000000003
42101,2016,M03,March,6.8,LAUCN421010000000003
42101,2016,M02,February,6.8,LAUCN421010000000003
42101,2016,M01,January,6.8,LAUCN421010000000003
42101,2015,M12,December,6.1,LAUCN421010000000003
42101,2015,M11,November,6.3,LAUCN421010000000003
42101,2015,M10,October,6.6,LAUCN421010000000003
42101,2015,M09,September,6.7,LAUCN421010000000003
42101,2015,M08,August,7.4,LAUCN421010000000003
42101,2015,M07,July,7.9,LAUCN421010000000003
42101,2015,M06,June,7.5,LAUCN421010000000003
42101,2015,M05,May,7.6,LAUCN421010000000003
42101,2015,M04,April,6.8,LAUCN421010000000003
42101,2015,M03,March,7.1,LAUCN421010000000003
42101,2015,M02,February,7.4,LAUCN421010000000003
42101,2015,M01,January,7.7,LAUCN421010000000003
42101,2014,M12,December,6.7,LAUCN421010000000003
42101,2014,M11,November,6.9,LAUCN421010000000003
42101,2014,M10,October,7.3,LAUCN421010000000003
42101,2014,M09,September,7.4,LAUCN421010000000003
42101,2014,M08,August,8.5,LAUCN421010000000003
42101,2014,M07,July,8.9,LAUCN421010000000003
42101,2014,M06,June,8.4,LAUCN421010000000003
42101,2014,M05,May,8.4,LAUCN421010000000003
42101,2014,M04,April,7.7,LAUCN421010000000003
42101,2014,M03,March,8.8,LAUCN421010000000003
42101,2014,M02,February,9.1,LAUCN421010000000003
42101,2014,M01,January,9.1,LAUCN421010000000003
42101,2013,M12,December,8.5,LAUCN421010000000003
42101,2013,M11,November,9.1,LAUCN421010000000003
42101,2013,M10,October,10,LAUCN421010000000003
42101,2013,M09,September,9.9,LAUCN421010000000003
42101,2013,M08,August,10.8,LAUCN421010000000003
42101,2013,M07,July,11,LAUCN421010000000003
42101,2013,M06,June,10.7,LAUCN421010000000003
42101,2013,M05,May,10.4,LAUCN421010000000003
42101,2013,M04,April,9.7,LAUCN421010000000003
42101,2013,M03,March,10.5,LAUCN421010000000003
42101,2013,M02,February,11.1,LAUCN421010000000003
42101,2013,M01,January,11.7,LAUCN421010000000003
42101,2012,M12,December,10.5,LAUCN421010000000003
42101,2012,M11,November,10.2,LAUCN421010000000003
42101,2012,M10,October,10.9,LAUCN421010000000003
42101,2012,M09,September,10.8,LAUCN421010000000003
42101,2012,M08,August,11.7,LAUCN421010000000003
42101,2012,M07,July,12,LAUCN421010000000003
42101,2012,M06,June,11.3,LAUCN421010000000003
42101,2012,M05,May,10.8,LAUCN421010000000003
42101,2012,M04,April,9.8,LAUCN421010000000003
42101,2012,M03,March,10.7,LAUCN421010000000003
42101,2012,M02,February,10.9,LAUCN421010000000003
42101,2012,M01,January,11.1,LAUCN421010000000003
42101,2011,M12,December,10.2,LAUCN421010000000003
42101,2011,M11,November,10.3,LAUCN421010000000003
42101,2011,M10,October,10.8,LAUCN421010000000003
42101,2011,M09,September,11,LAUCN421010000000003
42101,2011,M08,August,11.5,LAUCN421010000000003
42101,2011,M07,July,11.7,LAUCN421010000000003
42101,2011,M06,June,11.2,LAUCN421010000000003
42101,2011,M05,May,10.4,LAUCN421010000000003
42101,2011,M04,April,9.6,LAUCN421010000000003
42101,2011,M03,March,10.2,LAUCN421010000000003
42101,2011,M02,February,10.4,LAUCN421010000000003
42101,2011,M01,January,10.9,LAUCN421010000000003
42101,2010,M12,December,9.9,LAUCN421010000000003
42101,2010,M11,November,10.4,LAUCN421010000000003
42101,2010,M10,October,10.1,LAUCN421010000000003
42101,2010,M09,September,10.3,LAUCN421010000000003
42101,2010,M08,August,11,LAUCN421010000000003
42101,2010,M07,July,11.2,LAUCN421010000000003
42101,2010,M06,June,10.8,LAUCN421010000000003
42101,2010,M05,May,10.6,LAUCN421010000000003
42101,2010,M04,April,10.2,LAUCN421010000000003
42101,2010,M03,March,10.7,LAUCN421010000000003
42101,2010,M02,February,10.8,LAUCN421010000000003
42101,2010,M01,January,10.9,LAUCN421010000000003
42101,2009,M12,December,9.9,LAUCN421010000000003
42101,2009,M11,November,9.9,LAUCN421010000000003
42101,2009,M10,October,10.1,LAUCN421010000000003
42101,2009,M09,September,10.2,LAUCN421010000000003
42101,2009,M08,August,10.4,LAUCN421010000000003
42101,2009,M07,July,10.3,LAUCN421010000000003
42101,2009,M06,June,10,LAUCN421010000000003
42101,2009,M05,May,9.6,LAUCN421010000000003
42101,2009,M04,April,8.7,LAUCN421010000000003
42101,2009,M03,March,9.4,LAUCN421010000000003
42101,2009,M02,February,9.4,LAUCN421010000000003
42101,2009,M01,January,9.1,LAUCN421010000000003
42101,2008,M12,December,8,LAUCN421010000000003
42101,2008,M11,November,7.6,LAUCN421010000000003
42101,2008,M10,October,7.4,LAUCN421010000000003
42101,2008,M09,September,7.2,LAUCN421010000000003
42101,2008,M08,August,7.6,LAUCN421010000000003
42101,2008,M07,July,7.4,LAUCN421010000000003
42101,2008,M06,June,7.1,LAUCN421010000000003
42101,2008,M05,May,6.7,LAUCN421010000000003
42101,2008,M04,April,5.9,LAUCN421010000000003
42101,2008,M03,March,6.5,LAUCN421010000000003
42101,2008,M02,February,6.6,LAUCN421010000000003
42101,2008,M01,January,6.9,LAUCN421010000000003
42101,2007,M12,December,6,LAUCN421010000000003
42101,2007,M11,November,5.9,LAUCN421010000000003
42101,2007,M10,October,6.1,LAUCN421010000000003
42101,2007,M09,September,6.2,LAUCN421010000000003
42101,2007,M08,August,6.4,LAUCN421010000000003
42101,2007,M07,July,6.6,LAUCN421010000000003
42101,2007,M06,June,6.3,LAUCN421010000000003
